,age_h,age_mean_h,age_max_h,emb0,emb1,emb2,dist_src_km,dist_tank_km,path_len_km,path_mean_rough,path_min_rough,path_mean_diam_m,path_min_diam_m,path_sum_L_over_D,path_wall_index,elevation_m,demand_lps,degree,inc_vel_mean_ms,inc_vel_min_ms,inc_abs_flow_m3s,inc_frac_sloshing,pressure_mean_m,pressure_min_m
J-50,110.32118225097656,115.34125518798828,124.1244125366211,-2722.654054284983,2908.8999022178587,-1219.6558368867265,2.1301358992,2.835575736000001,2.1291358992,149.99999999999997,150.0,0.264890080817665,0.2032,8357.327000000001,5264.786104077386,201.29327279999998,0.006309019640000001,1.0,0.00019445789803285152,4.0660088416188955e-05,6.306127033894882e-06,0.0,46.96832275390625,44.231422424316406
J-500,18.16421890258789,18.30283546447754,25.623882293701172,1121.8399634788723,273.08135614965204,-1124.796218577207,5.71984048,1.6114367568,5.71884048,150.0,150.0,0.2261673420954452,0.2032,26023.196000000004,16393.586212970033,204.44722128,0.102837020132,3.0,0.02991645596921444,0.00013824523193761706,0.0009701687376946211,0.0,42.50226593017578,39.421688079833984
J-501,64.07942962646484,70.49718475341797,78.84588623046875,1774.075991198246,-4027.6936339972226,-2103.0656339133975,9.470620888000003,2.9411505312,9.469620888000001,149.99999999999997,150.0,0.22340229357824734,0.15239999999999998,47562.84180000001,29962.71278831989,199.56179544000003,0.095266196564,3.0,0.021972594782710075,0.002436006208881736,0.0004008122778031975,0.0,47.02622604370117,43.779239654541016
J-502,43.567054748535156,51.109832763671875,65.81999206542969,-2357.969104831195,2258.4630585722143,-849.371287606383,2.750864452,2.4400383000000003,2.7498644519999997,150.0,150.0,0.24673530548284642,0.15239999999999998,12459.213000000002,7848.812361911928,207.98768664,0.017034353028,1.0,0.00093339808518067,0.0001951696176547557,1.7026546629494987e-05,0.0,39.98025894165039,37.25376892089844
J-503,58.63725662231445,57.32197952270508,67.8880386352539,7709.206394986967,957.805763756286,1382.2243446115717,12.289730413600003,3.0238790424000004,12.2887304136,150.0,150.0,0.17376552321125613,0.1016,79124.01500000001,49845.006025348855,169.27314888,0.07003011800400001,3.0,0.14532488584518433,0.0006668296409770846,0.0011781950015574694,0.0,76.56949615478516,72.83840942382812
J-504,61.00668716430664,68.63180541992188,74.4242172241211,1333.7093349300533,-3977.763233602285,-2221.105512835715,9.176470904800002,2.647000548,9.175470904800001,149.99999999999997,150.0,0.22567850628491914,0.15239999999999998,45632.72380000001,28746.81463982939,199.06676976,0.232802824716,3.0,0.04277239367365837,0.007430903613567352,0.0006181634962558746,0.0,47.525482177734375,44.280513763427734
J-505,71.69609069824219,72.30880737304688,80.82323455810547,1331.943145220099,-4597.784707767351,-2844.7312693819085,9.817205920000003,3.2877355632,9.81620592,149.99999999999997,150.0,0.21592156824010875,0.07619999999999999,54041.31980000001,34043.89819006031,177.45001848,0.162141804748,1.0,0.035538267344236374,0.007430903613567352,0.0001620674884179607,0.0,69.12158203125,65.86673736572266
J-506,72.50276947021484,60.20207595825195,72.50276947021484,7952.6185642750015,876.4194101646152,1131.466308547535,12.746245832800001,3.4804097016,12.745245832800002,150.0,150.0,0.17056325458038357,0.1016,84125.486,52995.735322018234,182.94891528,0.178545255812,3.0,0.012968183495104313,0.00017348412075079978,0.00013095726899337023,0.0,62.931793212890625,59.251163482666016
J-507,141.4211883544922,136.060546875,141.4211883544922,8708.20229861936,917.0146573838585,1136.7465273090627,13.712623376800002,4.4467872456,13.7116233768,150.0,150.0,0.17286345033518585,0.1016,88881.281,55991.69843676063,154.80755424,0.092111686744,1.0,0.002839085878804326,0.0005936410161666572,9.206947288475931e-05,0.0,91.07305908203125,87.39230346679688
J-508,49.62911605834961,53.65678024291992,73.81729125976562,2493.484777656431,-107.46602978843192,-493.17941941502204,6.9746642848,2.2167838824000006,6.9736642848,150.0,150.0,0.21157322183427624,0.15239999999999998,34554.338,21767.868905691157,187.79608872000003,0.023974274632,3.0,0.12123814225196838,0.004428203217685223,0.002211561193689704,0.0,58.80451583862305,55.562469482421875
J-509,49.54151153564453,54.348297119140625,75.7974624633789,2443.0720078313448,-266.3571686331298,-388.4790130778665,7.0503796528,2.1410685144000006,7.0493796528,150.0,150.0,0.21093765920499605,0.15239999999999998,35051.15800000001,22080.845893695543,186.55585752,0.010725333388000002,2.0,0.16124266386032104,0.03374191001057625,0.002941302489489317,0.0,60.06258010864258,56.82917022705078
J-51,14.978903770446777,22.7152042388916,35.146507263183594,-2762.9147629781646,2943.9657803537534,-1269.628267028798,2.1978112528000002,2.903251089600001,2.1968112528000003,150.0,150.0,0.2629896453443731,0.2032,8690.375000000002,5474.59319699008,201.16924968,0.044163137479999996,3.0,0.00343899242579937,0.0002661651815287769,0.00011152400838909671,0.0,47.092288970947266,44.355369567871094
J-510,66.46936798095703,57.70451736450195,70.1607666015625,8832.010028999142,1156.8743350898249,1767.2359063150006,13.516839668800003,4.2497569056,13.515839668800002,150.0,150.0,0.1666313746385982,0.1016,91710.07100000003,57773.72447012668,162.99646344,0.616391218828,3.0,0.2398458570241928,0.016712306067347527,0.0018500079168006778,0.0,81.1448974609375,75.15919494628906
J-511,113.23020935058594,112.10359954833984,119.52653503417969,1109.5868520731456,207.0068192559392,-1341.0400656104675,5.9448953512,1.836491628,5.9438953512,150.00000000000003,150.0,0.2252977251335562,0.2032,27130.749500000005,17091.301197237404,205.07288424,0.021450666776000004,1.0,0.0006611568969674408,0.00013824523193761706,2.1440837372210808e-05,0.0,41.87660217285156,38.796024322509766
J-512,16.34097671508789,14.546143531799316,25.306224822998047,-130.62209955029286,1642.9028610642097,-1589.1278434107367,4.0281824967999995,3.30309474,4.0271824968,150.00000000000003,150.0,0.235815002125632,0.2032,17698.107500000002,11149.109091276167,204.43134120000002,0.158356392964,3.0,0.1776791363954544,0.00020736777514684945,0.00576200382784009,0.0,43.06740188598633,40.182823181152344
J-513,64.69168090820312,57.15253829956055,69.97575378417969,7982.106445952037,1016.7871114637412,1504.7943819982256,12.572191621600002,3.3051088584,12.5711916216,150.0,150.0,0.17151808410164787,0.1016,82412.35400000002,51916.529787993975,166.10246688,0.18674698134400003,3.0,0.33660921454429626,0.023507770150899887,0.0021175979636609554,0.0,79.79360961914062,76.13334655761719
J-514,78.73310089111328,78.54300689697266,90.72236633300781,-5018.976763923961,-615.3437095686024,1816.1429049665626,5.871085592799998,1.9788350568000002,5.8700855928,145.5616159273799,140.0,0.33480905387149806,0.2032,18551.574500000006,12736.472196267372,182.09169576,0.034068706056,2.0,0.0014519524993374944,0.0001331168896285817,4.7085752157727256e-05,0.0,66.52704620361328,64.51216888427734
J-515,129.28884887695312,115.9099349975586,133.2888641357422,-4156.449895979876,-639.3691632287082,1416.6128581564708,5.308821947200002,2.0902007472000004,5.3078219472,145.09145282958409,140.0,0.32103122304126414,0.15239999999999998,18684.768,12820.378843446959,197.719188,0.0,4.0,0.0015459409914910793,0.00019110360881313682,5.013373083784245e-05,0.0,50.57680130004883,48.27070617675781
J-516,73.37228393554688,79.68103790283203,85.46206665039062,8857.841371802688,1129.889045583787,1666.927070170292,13.594826101600002,4.3202608032,13.5938261016,150.0,150.0,0.24122259433231116,0.07619999999999999,63898.59800000001,40253.59433948522,168.02240208,0.030914196236,1.0,0.0038113754708319902,0.0007969426806084812,3.090002792305313e-05,0.0,77.86101531982422,74.1839599609375
J-517,129.32530212402344,130.74440002441406,134.3191680908203,4923.12829879217,200.59781916174532,-203.12185578964585,9.740547196,1.4197120704000004,9.739547196,150.0,150.0,0.22979192558528466,0.15239999999999998,44998.10800000001,28347.03173732145,193.82006448,0.0630901964,1.0,0.0019445793004706502,0.0004066034161951393,6.306128489086404e-05,0.0,52.419921875,49.005558013916016
J-518,70.03721618652344,61.0013542175293,80.51702117919922,-3044.562676546808,867.7664261088187,-835.7287040335729,3.459315054400001,1.7595235320000002,3.4583150544,150.0,150.0,0.25444895015748914,0.15239999999999998,15094.813000000004,9509.136321463391,203.91113904000002,0.020819764812000003,1.0,0.001140819862484932,0.00023854065511841327,2.0810222849831916e-05,0.0,44.07857131958008,41.4099235534668
J-519,66.75476837158203,69.23140716552734,78.22486877441406,8334.304293333642,1025.7034979335629,1477.0247283850713,13.035779620000003,3.7699282488000008,13.034779620000002,149.99999999999997,150.0,0.1696351095877998,0.1016,86467.01900000001,54470.80867987998,173.94003312,0.030283294272,1.0,0.0037335921078920364,0.0007806785870343447,3.0269417038653046e-05,0.0,71.75646209716797,67.83169555664062
J-52,20.162912368774414,50.86164474487305,68.75244903564453,-4047.8636242627385,-567.6121520679617,1228.8389254641834,5.132782573599999,2.3894372328,5.131782573600001,144.92307126688667,140.0,0.3225629497052158,0.1016,20264.745000000003,13815.701983771833,211.97486688,0.0,3.0,0.007778317201882601,0.0005800002254545689,6.306128489086404e-05,0.0,36.334228515625,34.01229476928711
J-520,26.925920486450195,14.100234985351562,52.41293716430664,-3046.9947620226912,858.6407260022183,-764.4695874500765,2.5219651384,1.2448784856000001,2.5209651384000002,149.99999999999997,150.0,0.29239297937112635,0.15239999999999998,8944.223000000002,5634.507416326936,212.456268,0.09715890245600001,4.0,0.11269237101078033,0.009684978984296322,0.0020556736271828413,0.0,35.610965728759766,32.98754119873047
J-521,68.13196563720703,58.1872444152832,70.8734359741211,9221.274128103883,1220.4784893466829,1885.9177364823538,13.950341164000003,4.683258400800001,13.949341164000002,150.0,150.0,0.16461040477275976,0.1016,95976.81800000003,60461.60665006458,163.03977552000003,0.23911184435600003,3.0,0.1565832942724228,0.020008504390716553,0.0011563338339328766,0.0,80.71552276611328,74.21818542480469
J-522,79.54692077636719,45.76750564575195,89.51390838623047,-1672.9079106100685,-348.50750812214267,132.92624271265987,4.113257053600001,1.3506187872,4.1122570536,150.00000000000003,150.0,0.2926312080421256,0.15239999999999998,14568.935000000003,9177.853940525085,203.3011428,0.079493647464,3.0,0.07006021589040756,0.002492788713425398,0.001278000883758068,0.0,44.41679763793945,41.73470687866211
J-523,62.314762115478516,71.6218490600586,79.05718231201172,-2514.7436240310326,-2644.472654950819,-523.8054134693552,7.661809367200001,4.8991711008,7.660809367200001,149.99999999999997,150.0,0.21275651378901209,0.1016,41495.4515,26140.496409870902,195.54258072000002,0.12176407905200001,1.0,0.01501215249300003,0.003138978499919176,0.00012170828267699108,0.0,51.83424758911133,48.99244689941406
J-524,49.992008209228516,39.419315338134766,65.11456298828125,-2066.0644186893055,-286.693116408839,480.1343789495944,3.7744514320000007,1.0118131656000002,3.773451432,150.0,150.0,0.27815200736020496,0.15239999999999998,14544.818000000007,9162.661182544925,207.27475944000003,0.057412078724000004,3.0,0.25016698241233826,0.03390098735690117,0.004563411697745323,0.0,40.44795227050781,37.77177047729492
J-525,48.694271087646484,39.86162567138672,65.20391845703125,-2091.247828164374,-351.4593698681724,453.6257190368423,3.912736144000001,1.1500978776000002,3.9117361440000002,149.99999999999997,150.0,0.2737065183289724,0.15239999999999998,15452.198000000004,9734.274763671732,207.69459096,0.123656784944,3.0,0.1281529664993286,0.019238553941249847,0.0018749829614534974,0.0,39.99679946899414,37.30451965332031
J-526,67.01130676269531,41.432552337646484,95.73783874511719,-1804.5025565598085,-314.5998034799283,163.32116706947778,4.0367979736000015,1.2741597072000002,4.035797973599999,150.0,150.0,0.2952879191124831,0.15239999999999998,14067.235000000002,8861.802745158955,206.06985455999998,0.017665254992,2.0,0.21518343687057495,0.04365503787994385,0.0039252606220543385,0.0,41.63859558105469,38.951725006103516
J-527,70.67853546142578,48.24831008911133,90.49586486816406,-1825.9906153884053,-184.81137215311256,-364.5249421598111,4.097539736800001,1.7723946264000001,4.0965397368000005,149.99999999999997,150.0,0.24439471107747704,0.15239999999999998,18565.556500000006,11695.567718681295,210.91221216000002,0.08012454942800001,3.0,0.024660984054207802,0.00040479633025825024,0.00044985240674577653,0.0,36.840518951416016,34.175987243652344
J-528,75.70890045166016,45.376773834228516,88.6348648071289,-1779.4698938005554,-162.29845448840518,-319.6962518639072,4.010144737600001,1.6849996272,4.0091447376,149.99999999999997,150.0,0.24640009582341,0.15239999999999998,17992.098500000004,11334.311815965988,209.76698712,0.0473176473,3.0,0.0573248453438282,0.0067367819137871265,0.001045689103193581,0.0,37.984649658203125,35.31956100463867
J-529,57.24943923950195,28.92388343811035,62.95960998535156,-3176.9637636812154,-289.6646811619509,979.8721338894044,4.110333107200001,1.2813496344,4.109333107200001,143.65987285032912,140.0,0.36176833867573976,0.15239999999999998,12003.944000000001,8611.723449325524,212.77877688000004,0.039115921768,2.0,0.29713740944862366,0.04771352559328079,0.021680884063243866,0.0,35.5079345703125,33.16217041015625
J-53,131.6455078125,129.94325256347656,138.2178497314453,-5142.330551754319,-653.1569184416937,1864.9429475019315,6.022272183999998,2.130021648,6.021272184000001,145.6730581837454,140.0,0.33150451562478644,0.2032,19295.603000000006,13205.180780703226,187.19496216000002,0.053626666940000005,1.0,0.0008264462230727077,0.0001331168896285817,2.6801044441526756e-05,0.0,61.42378234863281,59.408905029296875
J-530,57.14915466308594,29.27972412109375,61.19719314575195,-3412.3139445212764,-348.81564585048994,1107.6994803445443,4.2965701744,1.5532248336,4.2955701744,143.9347529333195,140.0,0.3655774857983472,0.15239999999999998,12034.308000000003,8630.85157070503,214.21731096,0.053626666940000005,3.0,0.25886961817741394,0.03661704063415527,0.015353594906628132,0.0,34.15340042114258,31.860614776611328
J-531,82.19878387451172,57.53083801269531,82.19878387451172,-3019.133141373728,684.2565394153098,-792.8286096810845,3.116796054400001,1.4170045320000002,3.1157960543999996,150.0,150.0,0.26566717617380137,0.15239999999999998,12847.313000000004,8093.300041644027,203.91113904000002,0.008832627496,1.0,0.00048398415674455464,0.00010119892976945266,8.828578756947536e-06,0.0,44.08449172973633,41.424617767333984
J-532,57.889766693115234,58.44708251953125,70.59410858154297,6354.401827394378,707.975828098534,900.7480275034807,10.8300206584,1.5641845272000001,10.829020658400001,150.0,150.0,0.18276649333152406,0.1016,65265.00200000001,41114.374920615504,182.56879920000003,0.179176157776,3.0,0.04820385202765465,0.0037121933419257402,0.00039080390706658363,0.0,63.4720458984375,59.96257400512695
J-533,47.143165588378906,45.22483444213867,76.34537506103516,-671.4885793615016,-1219.4673428414835,-241.5458360073238,5.8303161544,2.1590090424,5.829316154400001,150.0,150.0,0.2502865555248395,0.15239999999999998,25966.08000000001,16357.605387627138,205.60622328000002,0.11734776530400001,3.0,0.06220053508877754,0.006936910096555948,0.0011346288956701756,0.0,41.61219024658203,38.670047760009766
J-534,47.716636657714844,63.41206359863281,78.1900634765625,-620.3864986909632,-1093.2474628997736,-739.8119102476826,6.2318416912000005,2.4418390584,6.2308416912,150.0,150.0,0.21899361986663596,0.15239999999999998,29606.545000000006,18650.954630079905,205.12165224000003,0.133120314404,2.0,0.007882500067353249,0.0013476312160491943,0.00014378833293449134,1.0,42.09253692626953,39.14780807495117
J-535,71.11221313476562,71.29805755615234,75.8653564453125,1956.3570547819302,-4048.7263260432555,-2061.0838707525245,9.591757247200002,3.0622868904,9.590757247200001,149.99999999999994,150.0,0.22250549688980759,0.15239999999999998,48357.69980000001,30463.44195125856,199.21612176,0.051103059084,3.0,0.011906877160072327,0.0004228675679769367,0.00021036721591372043,0.0,47.371368408203125,44.12411117553711
J-536,82.02837371826172,78.85677337646484,86.42577362060547,1962.8085851991534,-4131.934680757935,-2144.6548684022155,9.678173838400003,3.1487034815999997,9.677173838400002,149.99999999999994,150.0,0.22142581793880023,0.1016,49208.25680000001,30999.259285476277,197.23233096,0.016403451064000003,1.0,0.002022362546995282,0.0004228675679769367,1.63959339261055e-05,0.0,49.35515213012695,46.10790252685547
J-537,22.161596298217773,51.34135437011719,71.20872497558594,-3783.609166933733,-476.613876417572,1178.3546287757888,4.785148724799999,2.041803384,4.7841487248000005,144.55416294544872,140.0,0.33861893062613424,0.1016,16843.152000000002,11660.233461335358,214.57920000000001,0.020819764812000003,1.0,0.002566844690591097,0.0005367164849303663,2.0810222849831916e-05,0.0,33.73930740356445,31.421875
J-538,56.99313735961914,28.236648559570312,62.31977081298828,-3622.202706900229,-421.1226879576093,1148.0021829135567,4.572618085599999,1.8292727448000001,4.5716180856,144.30099060941558,140.0,0.34963773925915276,0.1016,14751.315000000002,10342.458726710887,214.6365024,0.06435200032800001,2.0,0.08781720697879791,0.01753273978829384,0.0007119618239812553,0.0,33.69359588623047,31.3817081451416
J-539,76.28971099853516,46.53108215332031,88.97864532470703,-1716.1213442154951,-166.47390904416454,-242.0398296995689,3.956368568800001,1.6312234584,3.9553685688000004,150.0,150.0,0.2476780968319859,0.15239999999999998,17639.236500000003,11112.022685211985,206.85940848,0.0630901964,3.0,0.08915289491415024,0.010447058826684952,0.0016262790886685252,0.0,40.884395599365234,38.2153434753418
J-54,33.146942138671875,51.887237548828125,74.0701675415039,129.01656623705176,-625.3342675358749,-1561.96126838628,5.9163883216,1.6673757863999998,5.9153883216,150.0,150.0,0.2207969815084337,0.15239999999999998,27870.524500000007,17557.330244580393,205.36192608000002,0.035330509984,3.0,0.03761148825287819,2.4396616936428472e-05,0.001219713012687862,0.0,41.78419876098633,38.79948806762695
J-540,74.14608001708984,46.345672607421875,94.29546356201172,-1528.8033859223447,-399.8005560042927,98.10488124996039,4.211062192000001,1.4844131855999998,4.2100621920000005,150.0,150.0,0.24191411459441925,0.15239999999999998,19310.454500000003,12164.82405379359,201.41357736,0.06624470622000002,3.0,0.20544682443141937,0.02710529789328575,0.0037476506549865007,0.0,46.2884635925293,43.59827423095703
J-541,62.9149169921875,40.1372184753418,88.38056182861328,-1677.4639278264954,-465.09499974359653,431.71391056017404,4.138534117600001,1.3758958512,4.137534117600001,149.99999999999997,150.0,0.2670864481991238,0.15239999999999998,16933.812000000005,10667.633096881204,201.58045536,0.054888470868,3.0,0.1453648805618286,0.00813762191683054,0.0026516681537032127,0.0,46.03196716308594,43.29680252075195
J-542,26.700777053833008,13.831581115722656,51.66041564941406,-2997.213648948017,822.6938297659813,-828.7105991274695,2.6936918968000003,1.3869082752000002,2.6926918968000004,149.99999999999997,150.0,0.28346490981562633,0.15239999999999998,10071.039000000002,6344.357015206107,212.88859632,0.037223215876,3.0,0.03367193043231964,0.00020239817968104035,0.0006142253405414522,0.0,35.17257308959961,32.54669189453125
J-543,55.23444747924805,42.349735260009766,75.46952056884766,-790.044348708988,-1109.677720665087,150.78970968248987,5.3879388832,2.0904543408000005,5.3869388832,149.99999999999997,150.0,0.25832503308308546,0.15239999999999998,23063.342000000008,14528.995033362266,201.90406152,0.082648157284,3.0,0.0659358873963356,0.00013011301052756608,0.0012027670163661242,0.0,45.354862213134766,42.435550689697266
J-544,102.63710021972656,81.24014282226562,102.63710021972656,-823.46502630623,-1159.7270347576728,104.99057430088006,5.4775558744,2.1800713320000003,5.4765558744,150.0,150.0,0.2565917023227732,0.15239999999999998,23651.38000000001,14899.435760531307,199.92606192,0.011356235352,1.0,0.0006222653901204467,0.00013011301052756608,1.1351031389494892e-05,0.0,47.33286666870117,44.413551330566406
J-545,76.05826568603516,66.83702850341797,80.17727661132812,2565.3143451614283,-3889.969451099312,-3220.7715539958103,10.438321568799998,4.206757550400001,10.437321568799998,150.00000000000003,150.0,0.1904075778824403,0.1016,58312.29800000001,36734.44585897136,187.45370688,0.272549648448,3.0,0.0287797749042511,0.0017565268790349364,0.0002333267475478351,0.0,59.054931640625,55.770015716552734
J-546,73.40364074707031,75.9739761352539,85.1573715209961,2614.8450592343793,-4187.547101892397,-3584.9481455052687,10.794821439999998,4.5632574216,10.793821439999999,150.00000000000003,150.0,0.187474428556906,0.1016,61821.15500000001,38944.887256656846,175.94872608,0.068137412112,1.0,0.00840058270841837,0.0017565268790349364,6.810618651797995e-05,0.0,70.5593490600586,67.27415466308594
J-547,45.57253646850586,39.673519134521484,64.83584594726562,-2143.0039417018943,-407.29946892922135,424.6682891964425,4.036234703200001,1.2735964368000001,4.0352347032,150.0,150.0,0.2699939262898238,0.15239999999999998,16262.556000000004,10244.768314747087,207.27180288000002,0.105360627988,3.0,0.08439091593027115,0.004358788952231407,0.0010583355324342847,0.0,40.409690856933594,37.71236801147461
J-548,20.899511337280273,25.491050720214844,32.55010223388672,-2122.476977766303,2744.9991037815716,-2953.250306254443,5.342199680799999,4.816635528,5.341199680799999,150.00000000000003,150.0,0.18588043162996962,0.1016,35007.6695,22053.44985540637,209.44527072,0.29526211915199996,3.0,0.02292010933160782,0.0007481503416784108,0.00018582057964522392,0.0,38.0881462097168,35.15922164916992
J-549,40.75863265991211,34.18528747558594,44.52410125732422,-2189.031904439273,2795.054629650096,-3089.401212404368,5.4953372968,4.9697731439999995,5.4943372967999995,150.00000000000003,150.0,0.18353137592441957,0.1016,36514.929500000006,23002.964156238642,207.5688,0.029021490344000003,1.0,0.003578025847673416,0.0007481503416784108,2.9008189812884666e-05,0.0,39.96456527709961,37.03561782836914
J-55,38.01171875,54.8062744140625,75.34439849853516,480.7484126714795,-994.1386295545968,-948.2904530121567,6.350189739999999,1.1715155640000001,6.34918974,150.0,150.0,0.21959468706606958,0.15239999999999998,30005.374000000007,18902.20115628417,206.31768744000001,0.076970039608,2.0,0.10407944023609161,0.015926143154501915,0.0024409291800111532,0.0,40.807098388671875,37.81245040893555
J-550,44.12480545043945,55.39093017578125,83.05062866210938,-3090.1055703893926,836.586058575711,-903.5674231927909,2.8302115120000004,1.5234278904000003,2.8292115119999997,150.0,150.0,0.2771405572607326,0.15239999999999998,10966.837000000003,6908.674393532972,209.5739268,0.017665254992,1.0,0.0009679683134891093,0.00020239817968104035,1.7657159332884476e-05,0.0,38.487239837646484,35.86136245727539
J-551,111.84326934814453,109.93289947509766,118.78211975097656,-220.7174037553007,1684.426021230763,-1928.5121396102058,4.3699455928,3.6448578360000004,4.368945592799999,150.00000000000003,150.0,0.23326367621283692,0.2032,19380.0125,12208.642847987885,198.76577976000002,0.032176000164000004,1.0,0.0009917354909703135,0.00020736777514684945,3.2161256967810914e-05,0.0,48.73295974731445,45.848384857177734
J-552,56.16714859008789,32.66315841674805,60.96302795410156,-2733.3675028746597,-203.62505304548856,516.7590327666405,3.8578078312000006,1.0951695648000002,3.8568078312000003,150.0,150.0,0.27543415493288886,0.15239999999999998,15091.776000000005,9507.223131349127,207.12772392000002,0.067506510148,3.0,0.04200690984725952,0.0010880855843424797,0.0007662674761377275,0.3333333333333333,40.93818664550781,38.45056915283203
J-553,56.96788024902344,37.08062744140625,102.52599334716797,-2778.622665533389,189.19908691762325,214.859131584434,3.117698872000001,0.28665769440000005,3.1166988719999997,150.0,150.0,0.2928740854676447,0.15239999999999998,11025.568000000003,6945.67260512366,213.34969776,0.054257568904000006,4.0,0.21710386872291565,0.0018995949067175388,0.011076726019382477,0.25,34.723262786865234,32.23348617553711
J-554,94.82889556884766,101.93609619140625,108.15077209472656,8078.568807801291,966.1072401841825,1335.45020515336,12.783985254400001,3.5094199560000003,12.782985254399998,150.00000000000003,150.0,0.24024441103501742,0.1016,58718.3,36990.211092021076,169.70956152,0.044163137479999996,1.0,0.0024199208710342646,0.0005059954128228128,4.4142896513221785e-05,0.0,76.20573425292969,72.57093811035156
J-555,111.8319091796875,109.83059692382812,118.56743621826172,1117.5437334826847,947.1184935979076,-2529.717207391609,5.5659103839999995,2.5050737808000005,5.564910384000001,149.99999999999997,150.0,0.22680263807142015,0.2032,25265.666000000005,15916.372216506601,203.15587512,0.035330509984,1.0,0.0010889644036069512,0.00022769792121835053,3.531431866576895e-05,0.0,43.89998245239258,40.86212158203125
J-556,66.32027435302734,65.50338745117188,76.12740325927734,7821.690577536623,969.0301164277416,1396.7660520009626,12.425609948800002,3.1597585776000003,12.4246099488,150.0,150.0,0.17297629781168072,0.1016,80461.41200000001,50687.51334153198,169.17347928,0.025866980523999997,1.0,0.0031891099642962217,0.0006668296409770846,2.585512447694782e-05,0.0,76.66912841796875,72.9380111694336
J-557,125.07691192626953,112.90478515625,129.44493103027344,-2809.9881796794716,-19.35093896412787,430.23231043917156,3.548761967200001,0.7177207896,3.5477619672,149.99999999999997,150.0,0.27935080670457213,0.15239999999999998,13447.971000000003,8471.690870637905,214.15333344,0.012618039280000002,1.0,0.0003889158833771944,8.132066432153806e-05,1.261225770576857e-05,0.0,33.95627212524414,31.48694610595703
J-558,65.7242431640625,47.141937255859375,81.12107849121094,-2641.763988782058,-167.70313838313092,456.3470277129534,3.751253104000001,0.9886148376000002,3.750253104,150.0,150.0,0.2789298845414248,0.15239999999999998,14392.598000000005,9066.768591437429,208.42425168,0.039115921768,3.0,0.06708642095327377,0.0058006178587675095,0.0012237544870004058,0.0,39.6385612487793,37.14923858642578
J-559,73.47244262695312,76.05191802978516,85.36186981201172,2671.6347881581332,-4529.337225799939,-4003.5624135476696,11.202857504799999,4.9712934864000005,11.201857504799998,150.0,150.0,0.18434638806181006,0.1016,65837.25800000002,41474.873610779825,173.80387896000002,0.145738353684,1.0,0.017967913299798965,0.003757016034796834,0.0001456715544918552,0.0,72.69978332519531,69.41249084472656
J-56,54.56359100341797,51.108455657958984,70.81433868408203,507.1250424370493,-1322.6145559408662,261.3164684921214,6.145352557600001,0.6948546936000002,6.1443525576,150.00000000000003,150.0,0.2530262876602222,0.15239999999999998,27006.980000000003,17013.331298044923,201.40354944,0.032176000164000004,2.0,0.13099998235702515,0.027557319030165672,0.0023896314669400454,0.0,45.59136962890625,42.5407600402832
J-560,43.029605865478516,17.165441513061523,60.920108795166016,-3710.3187455577045,1473.340124629409,-868.9052295116719,2.0996174944000003,1.8354973704,2.0986174944000004,143.38261565194355,140.0,0.3581219280465367,0.2032,6217.523000000001,4476.320653595211,207.74847960000002,0.083909961212,2.0,0.1576666682958603,0.0280234944075346,0.0051130144856870174,0.0,40.58913040161133,37.880470275878906
J-561,45.936119079589844,17.016660690307617,60.52225875854492,-3838.0887483762076,1507.3645579853874,-787.1660874281159,1.9867043344000004,1.9484105304,1.9857043344000003,143.00633114436133,140.0,0.3669312578878359,0.2032,5661.848000000001,4126.267338895044,204.15604584000002,0.035961411948000004,3.0,0.1590433418750763,5.6924276577774435e-05,0.00515765929594636,0.0,44.22542953491211,41.49759292602539
J-562,62.52128219604492,57.6266975402832,68.33041381835938,8000.638330605199,990.4679986439263,1428.9722907306445,12.635894821600003,3.3700434504000003,12.634894821600001,150.0,150.0,0.1717883689908879,0.1016,82531.14500000002,51991.36342871301,171.42333000000002,0.29273851129600004,3.0,0.06787878274917603,0.00840855948626995,0.0005503147840499878,0.0,74.2801513671875,70.36466217041016
J-563,69.20655822753906,61.3172721862793,73.90176391601562,8929.148632268107,1090.1017842964766,1566.6867384529467,13.746037076800002,4.480185705600001,13.745037076800001,150.0,150.0,0.16611948110029995,0.1016,93457.74200000003,58874.688210722095,159.01272744,0.28201317790799996,3.0,0.017449358478188515,0.0006180373020470142,0.00014146747707854956,0.0,86.65347290039062,82.68856811523438
J-564,63.61869430541992,39.259700775146484,70.2279052734375,-1846.5346600195387,-411.0833651026029,478.7959999279255,3.9763988056000006,1.2137605391999997,3.9753988056000007,150.0,150.0,0.27176389666913464,0.15239999999999998,15869.932000000006,9997.430693600125,205.40100144,0.021450666776000004,2.0,0.16964134573936462,0.03541478142142296,0.003094506449997425,0.0,42.25341033935547,39.539730072021484
J-565,102.38850402832031,63.6392822265625,113.51400756835938,-2710.330208608048,196.11708075241134,157.75601258509212,3.1146423376000008,0.35200407120000005,3.1136423376,150.00000000000003,150.0,0.3048,0.30479999999999996,10215.362000000003,6435.274808048097,212.93437728,0.025236078560000003,3.0,0.19786691665649414,0.0008229006780311465,0.00803413800895214,0.6666666666666666,35.13618469238281,32.6411247253418
